UserID,Username,Email,First Name,Last Name,Mobile Number,Gender,Age,Persona,Discount Persona
2456,user2456,victor.mullen@example.com,Victor,Mullen,243-900-3463,M,23,groceries_seasonal_tools,all_discounts
2457,user2457,christina.scott@example.com,Christina,Scott,527-463-4505,F,33,accessories_groceries_books,all_discounts
2458,user2458,madeline.long@example.com,Madeline,Long,507-682-5705x55084,F,39,electronics_outdoors_footwear,lower_priced_products
2459,user2459,nancy.white@example.com,Nancy,White,867-466-1890,F,34,homedecor_electronics_outdoors,all_discounts
2460,user2460,gregory.mcpherson@example.com,Gregory,Mcpherson,+1-049-203-7921,M,32,homedecor_electronics_outdoors,lower_priced_products
2461,user2461,roberta.vargas@example.com,Roberta,Vargas,(541)549-4138,F,70,groceries_seasonal_tools,lower_priced_products
2462,user2462,melanie.gonzalez@example.com,Melanie,Gonzalez,(538)331-3687x9379,F,51,apparel_footwear_accessories,discount_indifferent
2463,user2463,james.martinez@example.com,James,Martinez,6434424502,M,39,apparel_footwear_accessories,discount_indifferent
2464,user2464,derrick.lara@example.com,Derrick,Lara,007-128-4221,M,37,apparel_footwear_accessories,all_discounts
2465,user2465,gloria.scott@example.com,Gloria,Scott,(192)916-2989x64484,F,39,outdoors_instruments_groceries,lower_priced_products
2466,user2466,denise.powell@example.com,Denise,Powell,583.879.6320x84659,F,25,books_apparel_homedecor,discount_indifferent
2467,user2467,nicole.petersen@example.com,Nicole,Petersen,3420151339,F,32,apparel_footwear_accessories,all_discounts
2468,user2468,melissa.butler@example.com,Melissa,Butler,001-589-421-4698x7613,F,19,housewares_tools_beauty,all_discounts
2469,user2469,barbara.stein@example.com,Barbara,Stein,(237)366-7149x363,F,34,floral_beauty_jewelry,lower_priced_products
2470,user2470,johnny.koch@example.com,Johnny,Koch,001-799-924-7094x33588,M,36,floral_beauty_jewelry,all_discounts
2471,user2471,carl.jones@example.com,Carl,Jones,968-341-2698,M,26,housewares_floral_seasonal,all_discounts
2472,user2472,stephen.ball@example.com,Stephen,Ball,258.398.6201,M,60,outdoors_instruments_groceries,lower_priced_products
2473,user2473,tracy.alexander@example.com,Tracy,Alexander,269-355-0102x037,F,53,housewares_floral_seasonal,lower_priced_products
2474,user2474,gregory.nelson@example.com,Gregory,Nelson,(052)760-3246,M,43,outdoors_instruments_groceries,all_discounts
2475,user2475,brady.hess@example.com,Brady,Hess,001-308-910-4657x5015,M,36,tools_housewares_apparel,all_discounts
2476,user2476,joel.wilson@example.com,Joel,Wilson,5454945089,M,50,homedecor_electronics_outdoors,discount_indifferent
2477,user2477,cindy.bass@example.com,Cindy,Bass,001-446-568-5181x89482,F,23,floral_beauty_jewelry,all_discounts
2478,user2478,julie.mahoney@example.com,Julie,Mahoney,781.755.1530x1571,F,46,floral_beauty_jewelry,all_discounts
2479,user2479,eric.lynch@example.com,Eric,Lynch,244.859.3357x21572,M,23,furniture_homedecor_housewares,discount_indifferent
2480,user2480,lori.powell@example.com,Lori,Powell,682.937.8108x0332,F,46,housewares_tools_beauty,all_discounts
2481,user2481,colleen.cox@example.com,Colleen,Cox,+1-224-595-2076x124,F,28,furniture_homedecor_housewares,all_discounts
2482,user2482,richard.morales@example.com,Richard,Morales,+1-921-498-9010x6119,M,51,beauty_accessories_instruments,all_discounts
2483,user2483,christopher.wells@example.com,Christopher,Wells,(648)924-1314x66637,M,57,housewares_floral_seasonal,discount_indifferent
2484,user2484,emma.miller@example.com,Emma,Miller,+1-913-451-4081x219,F,24,homedecor_electronics_outdoors,discount_indifferent
2485,user2485,bryan.morrison@example.com,Bryan,Morrison,(416)633-2748,M,34,footwear_jewelry_furniture,discount_indifferent
2486,user2486,julia.walker@example.com,Julia,Walker,001-005-746-7398x658,F,64,electronics_outdoors_footwear,discount_indifferent
2487,user2487,robert.henson@example.com,Robert,Henson,832.349.1099x44189,M,34,footwear_jewelry_furniture,discount_indifferent
2488,user2488,david.donaldson@example.com,David,Donaldson,+1-441-875-1254x816,M,50,housewares_floral_seasonal,discount_indifferent
2489,user2489,sarah.gordon@example.com,Sarah,Gordon,+1-909-566-4997x164,F,38,footwear_jewelry_furniture,all_discounts
2490,user2490,joshua.mayo@example.com,Joshua,Mayo,(888)243-0044,M,31,floral_beauty_jewelry,all_discounts
2491,user2491,brittany.rodriguez@example.com,Brittany,Rodriguez,804.941.4470x80720,F,28,books_apparel_homedecor,lower_priced_products
2492,user2492,maria.shaw@example.com,Maria,Shaw,(890)684-0760,F,25,groceries_seasonal_tools,all_discounts
2493,user2493,john.brown@example.com,John,Brown,(465)477-3191x467,M,44,accessories_groceries_books,lower_priced_products
2494,user2494,charles.austin@example.com,Charles,Austin,001-875-404-8573x438,M,31,housewares_tools_beauty,all_discounts
2495,user2495,lori.bradshaw@example.com,Lori,Bradshaw,+1-549-371-3364,F,35,housewares_tools_beauty,all_discounts
2496,user2496,karen.dillon@example.com,Karen,Dillon,4520735672,F,35,instruments_books_electronics,all_discounts
2497,user2497,kendra.ross@example.com,Kendra,Ross,7170807738,F,37,outdoors_instruments_groceries,all_discounts
2498,user2498,melissa.thomas@example.com,Melissa,Thomas,001-697-610-4981x134,F,50,instruments_books_electronics,discount_indifferent
2499,user2499,julia.flores@example.com,Julia,Flores,+1-866-354-9669,F,64,beauty_accessories_instruments,lower_priced_products
2500,user2500,marc.romero@example.com,Marc,Romero,501.561.7403,M,32,groceries_seasonal_tools,all_discounts
2501,user2501,daniel.nunez@example.com,Daniel,Nunez,423-302-9083,M,48,seasonal_furniture_floral,all_discounts
2502,user2502,renee.guzman@example.com,Renee,Guzman,767.597.8865,F,44,instruments_books_electronics,all_discounts
2503,user2503,kristina.jones@example.com,Kristina,Jones,+1-154-143-2021x73972,F,37,groceries_seasonal_tools,discount_indifferent
2504,user2504,danielle.coleman@example.com,Danielle,Coleman,894-538-6806x85354,F,58,tools_housewares_apparel,lower_priced_products
2505,user2505,jessica.acevedo@example.com,Jessica,Acevedo,(934)018-4273,F,25,seasonal_furniture_floral,lower_priced_products
2506,user2506,samuel.mason@example.com,Samuel,Mason,221.226.1613x6449,M,22,instruments_books_electronics,discount_indifferent
2507,user2507,steven.burke@example.com,Steven,Burke,421-887-0568,M,49,books_apparel_homedecor,all_discounts
2508,user2508,bryan.owen@example.com,Bryan,Owen,001-513-511-1667x730,M,33,beauty_accessories_instruments,lower_priced_products
2509,user2509,tina.grimes@example.com,Tina,Grimes,637-136-9829x373,F,49,accessories_groceries_books,all_discounts
2510,user2510,corey.conley@example.com,Corey,Conley,+1-771-091-0542x03303,M,52,furniture_homedecor_housewares,discount_indifferent
2511,user2511,brooke.henry@example.com,Brooke,Henry,(756)700-2015x4808,F,20,outdoors_instruments_groceries,discount_indifferent
2512,user2512,denise.peterson@example.com,Denise,Peterson,001-054-001-5554x390,F,51,apparel_footwear_accessories,discount_indifferent
2513,user2513,sarah.ruiz@example.com,Sarah,Ruiz,3841008269,F,33,seasonal_furniture_floral,all_discounts
2514,user2514,angel.ford@example.com,Angel,Ford,(966)330-6358,F,35,beauty_accessories_instruments,lower_priced_products
2515,user2515,emily.coleman@example.com,Emily,Coleman,328-480-2245,F,39,homedecor_electronics_outdoors,discount_indifferent
2516,user2516,joseph.brooks@example.com,Joseph,Brooks,960-867-3300x86604,M,55,outdoors_instruments_groceries,discount_indifferent
2517,user2517,tiffany.torres@example.com,Tiffany,Torres,5754042819,F,18,floral_beauty_jewelry,all_discounts
2518,user2518,michael.peterson@example.com,Michael,Peterson,(108)255-2868,M,34,furniture_homedecor_housewares,all_discounts
2519,user2519,gregory.moran@example.com,Gregory,Moran,(469)486-5506x323,M,41,furniture_homedecor_housewares,discount_indifferent
2520,user2520,jennifer.davis@example.com,Jennifer,Davis,105.355.0298x2157,F,43,beauty_accessories_instruments,lower_priced_products
2521,user2521,nicole.ellis@example.com,Nicole,Ellis,+1-146-143-3169x760,F,41,housewares_tools_beauty,all_discounts
2522,user2522,susan.george@example.com,Susan,George,567-365-7193x961,F,23,footwear_jewelry_furniture,all_discounts
2523,user2523,stephen.lopez@example.com,Stephen,Lopez,001-910-096-3132,M,29,groceries_seasonal_tools,discount_indifferent
2524,user2524,javier.barr@example.com,Javier,Barr,448-218-8073,M,30,housewares_floral_seasonal,discount_indifferent
2525,user2525,tony.coleman@example.com,Tony,Coleman,(508)711-0993x8430,M,46,housewares_floral_seasonal,discount_indifferent
2526,user2526,brian.nelson@example.com,Brian,Nelson,001-234-415-2444x80330,M,28,housewares_tools_beauty,lower_priced_products
2527,user2527,brent.melendez@example.com,Brent,Melendez,301-648-9154x76535,M,26,tools_housewares_apparel,all_discounts
2528,user2528,michael.bell@example.com,Michael,Bell,(218)579-0784,M,59,instruments_books_electronics,all_discounts
2529,user2529,olivia.lang@example.com,Olivia,Lang,001-017-428-9925,F,18,groceries_seasonal_tools,all_discounts
2530,user2530,megan.martin@example.com,Megan,Martin,4902772080,F,75,furniture_homedecor_housewares,discount_indifferent
2531,user2531,john.wood@example.com,John,Wood,575-490-5946x1490,M,41,groceries_seasonal_tools,lower_priced_products
2532,user2532,stephanie.morrison@example.com,Stephanie,Morrison,(440)268-9021,F,48,housewares_tools_beauty,all_discounts
2533,user2533,austin.hernandez@example.com,Austin,Hernandez,827-574-1739,M,28,beauty_accessories_instruments,lower_priced_products
2534,user2534,brent.adams@example.com,Brent,Adams,224.282.0592,M,18,housewares_floral_seasonal,all_discounts
2535,user2535,jill.mcdonald@example.com,Jill,Mcdonald,001-801-451-8199x416,F,43,apparel_footwear_accessories,all_discounts
2536,user2536,ryan.rodriguez@example.com,Ryan,Rodriguez,9678674435,M,48,floral_beauty_jewelry,lower_priced_products
2537,user2537,mary.rogers@example.com,Mary,Rogers,001-771-066-8837x99894,F,43,books_apparel_homedecor,all_discounts
2538,user2538,brittany.saunders@example.com,Brittany,Saunders,+1-218-115-7558x054,F,23,apparel_footwear_accessories,all_discounts
2539,user2539,leslie.silva@example.com,Leslie,Silva,8707911812,F,44,housewares_tools_beauty,lower_priced_products
2540,user2540,lisa.chavez@example.com,Lisa,Chavez,+1-324-853-7165x175,F,45,tools_housewares_apparel,lower_priced_products
2541,user2541,michael.huff@example.com,Michael,Huff,+1-151-753-7121,M,40,furniture_homedecor_housewares,all_discounts
2542,user2542,madison.harris@example.com,Madison,Harris,300.122.5461,F,45,instruments_books_electronics,all_discounts
2543,user2543,meredith.mcgee@example.com,Meredith,Mcgee,462-655-5046x0985,F,49,housewares_tools_beauty,discount_indifferent
2544,user2544,raven.cervantes@example.com,Raven,Cervantes,+1-445-882-7062x48935,F,39,accessories_groceries_books,all_discounts
2545,user2545,sheila.bridges@example.com,Sheila,Bridges,2646668671,F,21,furniture_homedecor_housewares,discount_indifferent
2546,user2546,alexis.green@example.com,Alexis,Green,001-223-786-7491x99913,F,34,housewares_floral_seasonal,all_discounts
2547,user2547,casey.mcpherson@example.com,Casey,Mcpherson,8789497493,F,21,beauty_accessories_instruments,discount_indifferent
2548,user2548,robert.lewis@example.com,Robert,Lewis,001-792-372-2495x68025,M,32,homedecor_electronics_outdoors,lower_priced_products
2549,user2549,patricia.hampton@example.com,Patricia,Hampton,0939923795,F,32,groceries_seasonal_tools,all_discounts
2550,user2550,kathryn.hinton@example.com,Kathryn,Hinton,740.949.8558x59795,F,20,books_apparel_homedecor,lower_priced_products
2551,user2551,katie.nixon@example.com,Katie,Nixon,146-383-2924,F,30,housewares_tools_beauty,discount_indifferent
2552,user2552,benjamin.jackson@example.com,Benjamin,Jackson,042-499-3207x93880,M,22,seasonal_furniture_floral,lower_priced_products
2553,user2553,jeffery.duncan@example.com,Jeffery,Duncan,(789)247-6382,M,47,housewares_tools_beauty,discount_indifferent
2554,user2554,thomas.stephens@example.com,Thomas,Stephens,9445043338,M,57,housewares_floral_seasonal,discount_indifferent
2555,user2555,kathleen.nielsen@example.com,Kathleen,Nielsen,345-128-4254,F,21,floral_beauty_jewelry,all_discounts
2556,user2556,karen.rogers@example.com,Karen,Rogers,001-387-155-3475x8436,F,58,seasonal_furniture_floral,discount_indifferent
2557,user2557,jared.washington@example.com,Jared,Washington,(278)783-5912,M,36,apparel_footwear_accessories,discount_indifferent
2558,user2558,sharon.sanchez@example.com,Sharon,Sanchez,(961)957-8975x4245,F,29,electronics_outdoors_footwear,all_discounts
2559,user2559,joseph.frank@example.com,Joseph,Frank,822.627.8001x7180,M,21,outdoors_instruments_groceries,lower_priced_products
2560,user2560,tony.wright@example.com,Tony,Wright,+1-205-338-2432x1399,M,35,instruments_books_electronics,all_discounts
2561,user2561,kathryn.ware@example.com,Kathryn,Ware,566-999-7463x493,F,46,floral_beauty_jewelry,lower_priced_products
2562,user2562,samuel.coleman@example.com,Samuel,Coleman,866.737.1372x06278,M,42,floral_beauty_jewelry,lower_priced_products
2563,user2563,eric.gutierrez@example.com,Eric,Gutierrez,826.074.8657,M,20,housewares_tools_beauty,all_discounts
2564,user2564,jennifer.calderon@example.com,Jennifer,Calderon,(897)446-7090,F,21,accessories_groceries_books,discount_indifferent
2565,user2565,michele.tucker@example.com,Michele,Tucker,8937746713,F,32,groceries_seasonal_tools,lower_priced_products
2566,user2566,jason.martinez@example.com,Jason,Martinez,001-751-056-3571x83192,M,28,apparel_footwear_accessories,all_discounts
2567,user2567,jamie.mccoy@example.com,Jamie,Mccoy,665-764-7933x28361,F,26,floral_beauty_jewelry,discount_indifferent
2568,user2568,russell.williams@example.com,Russell,Williams,+1-950-707-3963x99548,M,28,apparel_footwear_accessories,lower_priced_products
2569,user2569,kevin.knight@example.com,Kevin,Knight,001-258-758-8833,M,46,outdoors_instruments_groceries,lower_priced_products
2570,user2570,john.castillo@example.com,John,Castillo,+1-727-244-0375x256,M,55,housewares_floral_seasonal,all_discounts
2571,user2571,james.jones@example.com,James,Jones,001-663-689-9273,M,32,seasonal_furniture_floral,lower_priced_products
2572,user2572,jasmine.armstrong@example.com,Jasmine,Armstrong,001-122-787-9878x885,F,53,housewares_tools_beauty,lower_priced_products
2573,user2573,steven.le@example.com,Steven,Le,804.470.6982,M,29,groceries_seasonal_tools,lower_priced_products
2574,user2574,debra.doyle@example.com,Debra,Doyle,382.446.6546x756,F,34,homedecor_electronics_outdoors,discount_indifferent
2575,user2575,michael.rogers@example.com,Michael,Rogers,(768)416-7895x16606,M,26,housewares_floral_seasonal,all_discounts
2576,user2576,lauren.mann@example.com,Lauren,Mann,668-337-0223x090,F,40,furniture_homedecor_housewares,discount_indifferent
2577,user2577,robin.wallace@example.com,Robin,Wallace,001-561-286-7063x837,F,63,homedecor_electronics_outdoors,all_discounts
2578,user2578,clayton.roberts@example.com,Clayton,Roberts,625.497.0044x498,M,38,instruments_books_electronics,all_discounts
2579,user2579,tiffany.villanueva@example.com,Tiffany,Villanueva,+1-950-547-5203x850,F,30,books_apparel_homedecor,all_discounts
2580,user2580,richard.lyons@example.com,Richard,Lyons,(972)812-4067x38268,M,40,groceries_seasonal_tools,lower_priced_products
2581,user2581,jacqueline.brown@example.com,Jacqueline,Brown,5764432761,F,23,tools_housewares_apparel,discount_indifferent
2582,user2582,holly.rodriguez@example.com,Holly,Rodriguez,(494)543-3323x2893,F,51,books_apparel_homedecor,all_discounts
2583,user2583,isabel.adams@example.com,Isabel,Adams,506-086-7170x849,F,35,accessories_groceries_books,discount_indifferent
2584,user2584,lisa.kane@example.com,Lisa,Kane,106-192-1695x6205,F,33,groceries_seasonal_tools,discount_indifferent
2585,user2585,george.baldwin@example.com,George,Baldwin,001-540-042-0600x3754,M,38,instruments_books_electronics,all_discounts
2586,user2586,patricia.ray@example.com,Patricia,Ray,(098)601-0431x90082,F,39,footwear_jewelry_furniture,discount_indifferent
2587,user2587,wendy.wood@example.com,Wendy,Wood,978.391.6286x4470,F,21,apparel_footwear_accessories,all_discounts
2588,user2588,brian.hall@example.com,Brian,Hall,3526322083,M,41,groceries_seasonal_tools,lower_priced_products
2589,user2589,brett.dennis@example.com,Brett,Dennis,3032080516,M,27,seasonal_furniture_floral,all_discounts
2590,user2590,taylor.carpenter@example.com,Taylor,Carpenter,953-706-2403x88143,F,42,seasonal_furniture_floral,lower_priced_products
2591,user2591,dawn.harris@example.com,Dawn,Harris,001-955-769-6616x26838,F,47,accessories_groceries_books,discount_indifferent
2592,user2592,elizabeth.montoya@example.com,Elizabeth,Montoya,8867036302,F,46,groceries_seasonal_tools,lower_priced_products
2593,user2593,carrie.blevins@example.com,Carrie,Blevins,094.097.4702,F,37,beauty_accessories_instruments,lower_priced_products
2594,user2594,philip.adams@example.com,Philip,Adams,278-420-0321,M,35,beauty_accessories_instruments,lower_priced_products
2595,user2595,robyn.stone@example.com,Robyn,Stone,+1-632-406-4906x06957,F,23,footwear_jewelry_furniture,discount_indifferent
2596,user2596,theresa.white@example.com,Theresa,White,951-971-3452,F,45,instruments_books_electronics,discount_indifferent
2597,user2597,melissa.compton@example.com,Melissa,Compton,524-665-8780,F,28,footwear_jewelry_furniture,lower_priced_products
2598,user2598,andrew.phillips@example.com,Andrew,Phillips,+1-803-740-0365x2273,M,35,seasonal_furniture_floral,discount_indifferent
2599,user2599,michael.armstrong@example.com,Michael,Armstrong,(110)507-5177,M,28,seasonal_furniture_floral,lower_priced_products
2600,user2600,betty.tran@example.com,Betty,Tran,(565)699-9027x1488,F,23,outdoors_instruments_groceries,discount_indifferent
2601,user2601,michael.brewer@example.com,Michael,Brewer,120.647.6087x106,M,39,electronics_outdoors_footwear,discount_indifferent
2602,user2602,regina.hutchinson@example.com,Regina,Hutchinson,288.849.2901x40011,F,20,books_apparel_homedecor,lower_priced_products
2603,user2603,david.sanchez@example.com,David,Sanchez,7796998527,M,44,apparel_footwear_accessories,all_discounts
2604,user2604,lori.rodriguez@example.com,Lori,Rodriguez,335.265.5097x9089,F,29,accessories_groceries_books,discount_indifferent
2605,user2605,brian.blankenship@example.com,Brian,Blankenship,405.053.2747,M,18,floral_beauty_jewelry,all_discounts
2606,user2606,stephanie.wright@example.com,Stephanie,Wright,+1-414-952-1134x343,F,35,furniture_homedecor_housewares,all_discounts
2607,user2607,michelle.johnson@example.com,Michelle,Johnson,+1-611-181-0024,F,20,tools_housewares_apparel,lower_priced_products
2608,user2608,steven.giles@example.com,Steven,Giles,(295)607-3581,M,28,accessories_groceries_books,all_discounts
2609,user2609,susan.hill@example.com,Susan,Hill,+1-480-120-6081x938,F,42,groceries_seasonal_tools,lower_priced_products
2610,user2610,amber.gonzalez@example.com,Amber,Gonzalez,466-263-9706,F,20,tools_housewares_apparel,discount_indifferent
2611,user2611,tammy.weaver@example.com,Tammy,Weaver,899.076.1198x996,F,48,housewares_floral_seasonal,all_discounts
2612,user2612,ashley.lopez@example.com,Ashley,Lopez,0154110347,F,18,floral_beauty_jewelry,discount_indifferent
2613,user2613,haley.smith@example.com,Haley,Smith,706-607-2740,F,27,books_apparel_homedecor,discount_indifferent
2614,user2614,kirk.crawford@example.com,Kirk,Crawford,(435)917-7264,M,43,apparel_footwear_accessories,all_discounts
2615,user2615,marc.bowen@example.com,Marc,Bowen,(723)729-4787x41938,M,29,housewares_tools_beauty,discount_indifferent
2616,user2616,deborah.williams@example.com,Deborah,Williams,+1-894-147-7884x700,F,22,instruments_books_electronics,all_discounts
2617,user2617,anna.gray@example.com,Anna,Gray,893.131.3484,F,30,footwear_jewelry_furniture,all_discounts
2618,user2618,angela.beck@example.com,Angela,Beck,(456)717-2553,F,28,books_apparel_homedecor,all_discounts
2619,user2619,carolyn.acosta@example.com,Carolyn,Acosta,033-045-8700,F,48,books_apparel_homedecor,discount_indifferent
2620,user2620,tony.gamble@example.com,Tony,Gamble,+1-633-338-4527x17131,M,29,groceries_seasonal_tools,all_discounts
2621,user2621,stephanie.santos@example.com,Stephanie,Santos,321-838-3690x8383,F,46,groceries_seasonal_tools,lower_priced_products
2622,user2622,cameron.gray@example.com,Cameron,Gray,(694)244-5793x738,M,52,housewares_floral_seasonal,all_discounts
2623,user2623,meghan.russell@example.com,Meghan,Russell,(611)501-4552x73333,F,33,apparel_footwear_accessories,lower_priced_products
2624,user2624,george.johnson@example.com,George,Johnson,(929)411-3883,M,53,accessories_groceries_books,discount_indifferent
2625,user2625,pamela.martinez@example.com,Pamela,Martinez,001-213-949-9852x799,F,31,floral_beauty_jewelry,discount_indifferent
2626,user2626,jennifer.russell@example.com,Jennifer,Russell,235.405.0597,F,60,seasonal_furniture_floral,discount_indifferent
2627,user2627,taylor.miller@example.com,Taylor,Miller,593-915-5258x799,M,21,floral_beauty_jewelry,all_discounts
2628,user2628,ruth.heath@example.com,Ruth,Heath,(604)845-3198x2237,F,41,accessories_groceries_books,all_discounts
2629,user2629,cynthia.moore@example.com,Cynthia,Moore,(048)960-3515x442,F,35,housewares_tools_beauty,discount_indifferent
2630,user2630,hector.baxter@example.com,Hector,Baxter,372.414.4149x05315,M,31,groceries_seasonal_tools,lower_priced_products
2631,user2631,carol.parks@example.com,Carol,Parks,754.779.5185x6612,F,39,apparel_footwear_accessories,all_discounts
2632,user2632,madeline.howard@example.com,Madeline,Howard,(970)018-5936x16692,F,42,housewares_floral_seasonal,discount_indifferent
2633,user2633,lauren.moreno@example.com,Lauren,Moreno,221-232-6778x72769,F,18,furniture_homedecor_housewares,discount_indifferent
2634,user2634,victoria.hughes@example.com,Victoria,Hughes,874.708.5778x77917,F,24,instruments_books_electronics,discount_indifferent
2635,user2635,ashley.tanner@example.com,Ashley,Tanner,5896273420,F,42,housewares_tools_beauty,lower_priced_products
2636,user2636,melissa.blair@example.com,Melissa,Blair,001-852-615-8850,F,40,beauty_accessories_instruments,all_discounts
2637,user2637,patricia.flowers@example.com,Patricia,Flowers,733.606.4227x9801,F,60,housewares_tools_beauty,lower_priced_products
2638,user2638,james.juarez@example.com,James,Juarez,+1-026-207-7253x0617,M,44,groceries_seasonal_tools,lower_priced_products
2639,user2639,tina.hughes@example.com,Tina,Hughes,001-275-529-4809x05361,F,58,beauty_accessories_instruments,lower_priced_products
2640,user2640,sierra.glover@example.com,Sierra,Glover,(962)813-8372x169,F,42,groceries_seasonal_tools,lower_priced_products
2641,user2641,bianca.reyes@example.com,Bianca,Reyes,906.416.3361x12213,F,29,instruments_books_electronics,lower_priced_products
2642,user2642,joy.cain@example.com,Joy,Cain,(780)189-0796x212,F,22,footwear_jewelry_furniture,discount_indifferent
2643,user2643,joanne.thompson@example.com,Joanne,Thompson,695-112-3410x61283,F,45,homedecor_electronics_outdoors,lower_priced_products
2644,user2644,george.johnson@example.com,George,Johnson,+1-875-366-6253x6591,M,40,beauty_accessories_instruments,lower_priced_products
2645,user2645,penny.barber@example.com,Penny,Barber,+1-465-048-0257,F,20,instruments_books_electronics,discount_indifferent
2646,user2646,dennis.mcdonald@example.com,Dennis,Mcdonald,891-925-0965x248,M,30,seasonal_furniture_floral,lower_priced_products
2647,user2647,jacob.dunn@example.com,Jacob,Dunn,001-620-237-4491x09477,M,59,instruments_books_electronics,discount_indifferent
2648,user2648,eric.rios@example.com,Eric,Rios,8599290928,M,35,housewares_floral_seasonal,all_discounts
2649,user2649,eric.flores@example.com,Eric,Flores,(451)581-0677x1095,M,33,floral_beauty_jewelry,lower_priced_products
2650,user2650,antonio.sanchez@example.com,Antonio,Sanchez,(397)834-3882x292,M,33,furniture_homedecor_housewares,all_discounts
2651,user2651,charles.carpenter@example.com,Charles,Carpenter,089.337.1666x24353,M,26,tools_housewares_apparel,lower_priced_products
2652,user2652,stacey.allen@example.com,Stacey,Allen,+1-072-822-0944x104,F,31,instruments_books_electronics,lower_priced_products
2653,user2653,hannah.gonzalez@example.com,Hannah,Gonzalez,001-383-869-6340x701,F,31,footwear_jewelry_furniture,lower_priced_products
2654,user2654,zachary.pierce@example.com,Zachary,Pierce,640.852.4853x77782,M,20,housewares_tools_beauty,discount_indifferent
2655,user2655,kimberly.flores@example.com,Kimberly,Flores,+1-650-484-4568x27886,F,45,books_apparel_homedecor,discount_indifferent
2656,user2656,michelle.soto@example.com,Michelle,Soto,502.715.2703,F,32,furniture_homedecor_housewares,lower_priced_products
2657,user2657,gina.hill@example.com,Gina,Hill,0261846721,F,47,footwear_jewelry_furniture,all_discounts
2658,user2658,joshua.bryant@example.com,Joshua,Bryant,166.494.3624,M,49,floral_beauty_jewelry,discount_indifferent
2659,user2659,jesse.gordon@example.com,Jesse,Gordon,855-780-9343,M,26,seasonal_furniture_floral,discount_indifferent
2660,user2660,marc.townsend@example.com,Marc,Townsend,238.069.4156,M,40,electronics_outdoors_footwear,discount_indifferent
2661,user2661,david.allen@example.com,David,Allen,+1-330-303-3116x077,M,34,seasonal_furniture_floral,all_discounts
2662,user2662,jacob.douglas@example.com,Jacob,Douglas,2107826532,M,51,apparel_footwear_accessories,lower_priced_products
2663,user2663,christina.stewart@example.com,Christina,Stewart,001-629-978-3899x6516,F,26,outdoors_instruments_groceries,discount_indifferent
2664,user2664,alan.jones@example.com,Alan,Jones,879-009-5666,M,41,seasonal_furniture_floral,all_discounts
2665,user2665,tyler.kelley@example.com,Tyler,Kelley,945-373-7876x5468,M,38,homedecor_electronics_outdoors,discount_indifferent
2666,user2666,pamela.garcia@example.com,Pamela,Garcia,001-279-732-1862x43904,F,28,homedecor_electronics_outdoors,all_discounts
2667,user2667,veronica.thompson@example.com,Veronica,Thompson,072.310.4745x5531,F,23,floral_beauty_jewelry,discount_indifferent
2668,user2668,kent.maddox@example.com,Kent,Maddox,961-361-9196,M,40,tools_housewares_apparel,lower_priced_products
2669,user2669,michael.williamson@example.com,Michael,Williamson,740.711.1640,M,43,housewares_tools_beauty,lower_priced_products
2670,user2670,sarah.turner@example.com,Sarah,Turner,+1-297-702-8787x7305,F,29,floral_beauty_jewelry,all_discounts
2671,user2671,brandon.williams@example.com,Brandon,Williams,+1-319-987-5130,M,40,homedecor_electronics_outdoors,all_discounts
2672,user2672,pamela.roberts@example.com,Pamela,Roberts,618-165-3779x619,F,32,instruments_books_electronics,all_discounts
2673,user2673,donald.gilbert@example.com,Donald,Gilbert,(223)694-0280x09601,M,42,books_apparel_homedecor,lower_priced_products
2674,user2674,roger.lee@example.com,Roger,Lee,001-219-347-7236x0205,M,25,furniture_homedecor_housewares,all_discounts
2675,user2675,ryan.willis@example.com,Ryan,Willis,218.425.4844,M,52,tools_housewares_apparel,lower_priced_products
2676,user2676,joshua.mora@example.com,Joshua,Mora,761.417.2864x7058,M,28,seasonal_furniture_floral,lower_priced_products
2677,user2677,karen.powell@example.com,Karen,Powell,(136)363-5723,F,31,beauty_accessories_instruments,discount_indifferent
2678,user2678,ricardo.roberts@example.com,Ricardo,Roberts,6687073561,M,20,groceries_seasonal_tools,all_discounts
2679,user2679,william.lopez@example.com,William,Lopez,+1-875-973-9929x197,M,22,tools_housewares_apparel,lower_priced_products
2680,user2680,laura.powell@example.com,Laura,Powell,790.555.5768,F,35,beauty_accessories_instruments,discount_indifferent
2681,user2681,john.thompson@example.com,John,Thompson,7763243865,M,28,beauty_accessories_instruments,lower_priced_products
2682,user2682,kristie.hicks@example.com,Kristie,Hicks,(354)791-5882x82646,F,48,outdoors_instruments_groceries,discount_indifferent
2683,user2683,charles.mccann@example.com,Charles,Mccann,(422)508-4970,M,18,housewares_tools_beauty,all_discounts
2684,user2684,katie.cox@example.com,Katie,Cox,161.684.2493,F,31,footwear_jewelry_furniture,all_discounts
2685,user2685,steven.porter@example.com,Steven,Porter,(330)135-7534,M,30,seasonal_furniture_floral,discount_indifferent
2686,user2686,kenneth.gordon@example.com,Kenneth,Gordon,001-289-337-6058x974,M,18,instruments_books_electronics,all_discounts
2687,user2687,todd.lopez@example.com,Todd,Lopez,001-356-575-7416x7668,M,23,footwear_jewelry_furniture,lower_priced_products
2688,user2688,jacob.osborne@example.com,Jacob,Osborne,001-298-720-5451x143,M,32,groceries_seasonal_tools,lower_priced_products
